sa\sa-tenants.js	94	Read	P3	return firestore.collection('All_Madrasas').get().then(function (snap) {
sa\sa-tenants.js	123	Read	P3	firestore.collection('All_Madrasas').limit(500).get().then(function (snap) {
sa\sa-tenants.js	139	Read	P3	var query = firestore.collection('All_Madrasas').orderBy('setupDate', 'desc').li
sa\sa-tenants.js	165	Read	P3	firestore.collection('All_Madrasas').limit(_fsPageSize).get().then(function (sna
sa\sa-tenants.js	199	Read	P3	firestore.collection('System_Settings').doc('Subscription').get().then(function 
sa\sa-tenants.js	217	Read	P3	_tenantsUnsub = firestore.collection('Platform_Config').doc('sa_tenant_metrics')
sa\sa-tenants.js	218	Listener	P3	.onSnapshot(function (doc) {
sa\sa-tenants.js	393	Read	P3	firestore.collection('All_Madrasas').doc(uid).get().then(function (doc) {
sa\sa-tenants.js	507	Write	P3	firestore.collection('All_Madrasas').doc(uid).set(payload, { merge: true })
sa\sa-tenants.js	540	Write	P3	firestore.collection('All_Madrasas').doc(uid).set({
sa\sa-tenants.js	591	Write	P3	batch.set(firestore.collection('All_Madrasas').doc(uid), payload, { merge: true 
sa\sa-tenants.js	642	Write	P3	var globalPromise = firestore.collection('System_Settings').doc('Subscription').
sa\sa-tenants.js	657	Write	P3	batch.set(firestore.collection('All_Madrasas').doc(uid), {
sa\sa-tenants.js	724	Read	P3	firestore.collection('All_Madrasas').get().then(function (snap) {
sa\sa-users.js	123	Read	P3	firestore.collection('Platform_Users').limit(300).get()
sa\sa-users.js	145	Write	P3	return firestore.collection('Platform_Users').doc(uid).set({
